"","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318268_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318269_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318270_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318271_Aligned.sortedByCoord.out.bam"
"YBL052C",30.672777838014,30.6048730285235,28.5475733497415,27.8403101834604
"YBL051C",33.4844894222329,35.9496076671107,39.1460658374196,30.5947156780212
"YBL050W",343.592370937704,329.757917692616,325.472664641381,274.652421435865
"YBL049W",479.518159705418,460.012405125751,505.293292731686,357.629975969987
"YBL048W",98.584071901093,85.6314540383854,84.2412248516035,64.7902231741073
"YBL047C",81.8203577991049,83.5061927976361,84.5180850650865,69.6158445099371
"YBL046W",50.1509429037252,51.1931453127278,39.76176306298,36.0830822737001
"YBL045C",294.154323039703,342.009407784917,479.188625444715,692.689747212316
"YBL044W",0.911443358183019,0.485388811554276,0.512434192230611,0.659031306080534
"YBL043W",180.486017806624,185.664983123476,293.2821762638,405.382800575428
"YBL042C",70.3219980081753,66.2328201766171,67.7237832522528,58.6899557327708
"YBL041W",415.244280968145,425.773237374846,450.365071322513,510.39864121796
"YBL040C",232.183039536874,234.876336441944,155.472533922767,324.796090209677
"YBL039W-B",454.545088574582,312.77646035205,400.236725841719,449.54996755151
"YBL039C",30.7856423064276,34.2604997617495,35.9340059765576,57.5287459447313
"YBL038W",153.704982895271,147.719647780721,143.687207287977,187.822861560249
"YBL037W",22.5387198746433,22.2188384298756,22.9449152126417,16.4235129906758
"YBL036C",158.720249408408,146.210210016846,139.698895843551,189.063437509214
"YBL035C",26.4317400240114,26.8634518893204,26.1134577209303,31.2302427425359
"YBL034C",14.0824402038082,13.657250979789,13.7521226317847,12.4147851677564
"YBL033C",251.314101954323,269.324154665372,257.278990091691,221.863079663488
"YBL032W",65.4182939206487,61.6304019026624,69.0518488538399,67.2942991144427
"YBL031W",9.22955555064333,9.86241337458954,12.7980061608274,17.1267947718473
"YBL030C",494.308279125205,592.786031294476,726.418839659902,1088.28638906683
"YBL029C-A",364.644502257495,275.680407539184,362.695527216698,363.067283691409
"YBL029W",76.0990367866118,65.0871633700353,69.1874510234124,70.2831977600376
"YBL028C",269.458123208896,218.259388642212,228.751581232665,423.486126282049
"YBL027W",1162.75358567751,1213.01474153165,1541.95359124184,1983.11104749541
"YBL026W",776.259736467056,611.850293431253,608.846550356333,907.712650484361
"YBL025W",70.014854081993,74.21960632564,66.3391689544574,60.9344408123812
"YBL024W",42.5666426111054,44.9586957972116,42.4796724172486,38.8145387043986
"YBL023C",25.2502896401997,25.3857231322492,21.1306868174819,20.988137394452
"YBL022C",103.264033575382,110.683630170534,116.980501833781,106.186855059492
"YBL021C",91.3026241005694,102.181039850266,87.6615871605539,103.771864838052
"YBL020W",35.1122565984109,39.7845773811257,32.9397154715335,34.6623246140066
"YBL019W",28.9316072920224,31.5321056074093,24.901252709786,29.522641862649
"YBL018C",308.637970924914,264.504301556006,228.991161551232,293.996816528971
"YBL017C",31.6519945171635,34.6062254111141,33.3430874795877,29.5961887452599
"YBL016W",49.9503261050455,50.7923741265842,59.9432200572588,61.1104929849148
"YBL015W",189.733829018015,205.617884697219,227.818809965038,306.766098692442
"YNCB0004W",0,0.806794916502378,0,0.821562675485531
"YNCB0005C",0.43063072877021,0.420442421275887,0,0
"YBL014C",16.5684571454773,18.3333252292587,16.0214410995453,16.6650240438153
"YBL013W",3.87889022108689,3.53959527629692,5.6966875748224,4.96548121195193
"YBL011W",38.4062170662498,44.0570180171616,43.346538618581,48.1165476954427
"YBL010C",28.3623716758951,28.2933310991219,27.3276960415368,29.0636323942224
"YBL009W",22.0842958230028,25.6331178592149,19.7839714910304,24.1566124345864
"YBL008W-A",0.764369543567123,2.2388558932941,1.44442387935004,0.633287895686763
"YBL008W",28.6479524533124,30.7979489509554,23.782795946665,19.7109916260365
