"","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318268_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318269_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318270_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318271_Aligned.sortedByCoord.out.bam"
"YNR028W",77.3109712359978,68.7558097507339,74.962729699348,75.1627123168906
"YNR029C",63.0957695647144,68.50855652301,55.744212682141,58.7611336274753
"YNR030W",62.4066475338881,66.9812473103741,47.1059093358701,49.3799473205335
"YNR031C",21.9489432870692,22.9100694671649,25.175923915996,21.0441061148131
"YNR032W",52.716923591933,55.28978134015,56.0125300920998,58.469294138523
"YNR032C-A",289.864782927437,261.15664579584,311.276202714905,361.797453092544
"YNR033W",42.5189730375806,45.1857981671968,41.732022864419,36.9860946656146
"YNR034W",68.4540449472619,63.841854242101,87.1317387148423,59.6691044969378
"YNR034W-A",6490.87322368785,6712.393026525,2544.93521278214,3003.84347105235
"YNR035C",183.600156016129,163.430967762658,194.09969682375,244.238919540754
"YNR036C",517.644749724149,487.796116239786,559.681535014725,645.980002219374
"YNR037C",211.658909468082,211.220172478347,192.748497505831,311.637351988838
"YNR038W",28.4393929903849,30.106051767753,27.6865265065023,28.5658675849538
"YNR039C",45.5328429415073,44.3713608443065,43.4052239788612,33.3901919553821
"YNR040W",36.9861824150531,37.9945976899975,29.5831532653188,44.9445913682079
"YNR041C",36.3016001993653,40.7106867890231,32.8377252874697,55.5750372536269
"YNR043W",73.5741297395348,82.2390552743164,83.9980941818543,111.964230660361
"YNR044W",26.296414908951,28.0884746281684,31.3131339161342,23.467453130721
"YNR045W",44.328580862804,44.3279289831947,42.4442205717967,40.9790992788493
"YNR046W",161.189362346887,171.118843501303,192.696929220906,171.987418844115
"YNR047W",25.2395402457107,27.5500061983082,26.3910869475208,23.0604518249413
"YNR048W",48.9133782097991,45.2842421719184,40.7221570397077,40.7030270382383
"YNR049C",87.8156444832738,85.6621471227376,81.5956581315369,78.204197573659
"YNR050C",89.191684925234,93.843564420379,133.350770237109,199.457334693965
"YNCN0018W",44.1647044085977,52.009757585396,27.764114575403,88.3183108984978
"YNR051C",79.7158908854975,91.3109162127786,99.3675811531509,94.8772453502127
"YNR052C",60.6408959778714,64.8385332203785,65.1912474789655,65.4197708801552
"YNR053C",72.6734869071848,84.8613599386954,73.8185632993965,118.950973190108
"YNCN0019C",13.9571602352984,16.8808114592709,9.53704614218826,14.679341738906
"YNR054C",44.3293563034391,45.9141906374632,46.30539169477,48.345057832079
"YNCN0020C",0.716959487152561,1.73155972590604,0.38406094105814,1.84163902768326
"YNR055C",58.9934296924509,60.7243541628814,60.5468475051452,58.1543799269796
"YNR056C",8.34071374911645,9.43792482632631,6.44839686801531,6.22093866575429
"YNR057C",39.4327717933908,42.6982257117537,33.1647918513735,37.1794420176998
"YNR058W",17.2994424280512,18.062939876728,13.1459029804183,13.1648474694098
"YNR059W",23.1845694399696,23.7995582567905,23.2842729566814,19.8275739173225
"YNR060W",23.7413167954047,23.8916763070014,22.0899051265273,17.8761761620456
"YNR061C",191.349969307499,154.134001928924,155.782100619382,147.853478011604
"YNR062C",14.5665183609289,15.757193505745,18.6550576613972,17.9851772362044
"YNR063W",19.1998920556217,20.2865892098255,20.9768021885834,16.3857409278872
"YNR064C",89.888487729464,89.8030906645154,110.86295205802,82.0801427266009
"YNR065C",8.11441525208834,9.25400084133277,7.3937748223046,7.64486288591026
"YNR066C",6.22458648571354,7.5221807406408,5.85670963663946,4.81438998907405
"YNR067C",21.8435367185962,27.9193096986339,29.6833075089014,45.3576913730449
"YNR068C",28.2371736478547,29.8005868725163,23.161829060737,21.2685696940652
"YNR069C",16.285222636751,18.9581053419199,14.8137791550997,12.2284831438169
"YNR070W",0.346118373108133,0.341639070358673,0.451429951708518,0.471592122831037
"YNR071C",0,0,0,0
"YNR072W",6.62648219807199,6.1956126405162,0.742291234753077,0.748389948240845
"YNR073C",60.0649558421648,58.835852062436,11.9295589325892,9.94411848745079
"YNR074C",0,0,0,0
"YNR075W",10.3853971579006,17.0662526585299,7.68531547120075,6.51792884677661
"YNR075C-A",15.5418314634362,31.5925864829825,15.957112647835,15.6361094221366
"YNR076W",0.0829539902490566,0.160276602728493,0,0
"YNR077C",0.118087444942775,0.684475374005212,0.126514192348564,0.121331512412074
"YOL166W-A",0,0,0,0
"YOL165C",4.87930762089937,4.71369036496645,5.97428130534884,9.31050841773206
"YOL164W-A",72.8947990052489,70.2615841567645,78.8017498079291,81.829154436602
"YOL164W",42.1820399350068,44.1973260239609,37.0146893981783,33.8884352519102
"YOL163W",21.7280898694705,23.9566380901824,21.0646130260358,21.1116831597009
"YOL162W",13.9408789168553,15.0838091678926,15.184631651095,14.3716053012172
"YOL161C",0.331815960996226,0.320553205456986,0.088873606195272,0.596630164340364
"YOL160W",19.6346273586868,14.2048654005906,18.2058361884051,20.8977565457112
"YOL159C-A",71.2547428770083,68.5164863850821,65.2312736812594,108.911698806376
"YOL159C",109.653117843228,100.631808256726,120.35398094787,122.019292787666
"YOL158C",31.4517252453021,33.8347340972428,34.2630446131472,27.660386635227
"YOL157C",11.6366170321575,12.0140896507949,11.519224428754,9.07210113569261
"YOL156W",18.5727850245824,20.4177718665991,16.6228066460798,13.9264224501851
"YOL155W-A",37.4730825285072,39.2179038365208,16.9669589071907,34.8356253414221
"YOL155C",167.338936829909,189.366806123715,166.971287639367,155.688510562602
"YOL154W",33.5651753505343,34.1712922549202,36.4335571125394,34.528521802228
"YOL153C",58.3964734174914,54.9648230245336,65.3352330795263,48.4294106372626
"YOL152W",14.3045540190342,16.2861417827246,15.7062989679751,16.474513891443
"YOL151W",347.944828663018,298.308869024662,384.437164020809,244.028446509018
"YOL149W",126.073617404637,115.733869542196,106.93448512324,138.427750087723
"YOL148C",30.7095671902008,32.6162886552483,29.2216417170054,27.3597546790367
"YOL147C",594.029673988293,476.653824970929,711.105847727294,631.105605837748
"YOL146W",105.367307604195,87.469517559307,86.6914173416158,120.902185522
"YOL145C",34.0695423830029,34.4333019780173,34.6752163926778,36.7466779497736
"YOL144W",24.5451449993425,26.0112402867238,23.7246717404162,19.7970499685144
"YOL143C",233.22270376198,247.323768473883,238.352738384694,284.643728118725
"YOL142W",136.067605906157,137.403934432478,106.24304903927,123.50138302824
"YOL141W",6.33108190810293,6.49235382287989,6.56655919337911,4.6676023632662
"YOL140W",49.6663539071816,57.9745798796277,48.1887784535213,55.3846876646105
"YOL139C",519.413696496189,526.52361908485,496.982036438411,763.223405495099
"YOL138C",14.2334088351107,15.6722928872915,15.98632203242,12.4495896118797
"YOL137W",23.420676580317,26.2279143061334,24.5953243619,27.5225186739557
"YOL136C",37.0477105848733,49.9211279370258,11.3211129660656,14.1223173680636
"YOL135C",52.6177532140754,51.1796254053448,47.0655488665329,40.7902398454403
"YOL133W",333.045311933688,266.024346349198,311.064177933089,289.529807794795
