"","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318268_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318269_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318270_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318271_Aligned.sortedByCoord.out.bam"
"YJL044C",42.4100562560256,45.3530790544759,51.4157219650424,45.6461718465638
"YJL043W",11.9356642360277,14.7577930719884,10.2060983563965,8.47576384078504
"YJL042W",41.2770774535606,46.6739121177078,45.7958539696858,33.4691684522668
"YJL041W",52.3485267812787,56.3538808856297,52.4777233412423,33.8965096496709
"YJL039C",12.4318384597617,12.8519548117854,10.9650405575127,9.84026063395211
"YNCJ0013C",0.327317322799229,1.33596863599053,1.37144446664078,0
"YNCJ0014C",0,1.0019764769929,0.685722233320388,0
"YJL038C",15.1756213297824,16.5052852391921,20.60907003052,22.6226342490658
"YJL037W",46.854383700967,49.6624074285547,38.0712983939479,37.897304937633
"YNCJ0015W",18.4713127028322,12.9986137555835,6.00470279988664,14.3915435520525
"YJL036W",135.602008617032,131.334539352258,131.910962826755,88.6138928825815
"YJL035C",36.0544595249127,51.0329373779969,16.7523853972933,21.5540599684764
"YJL034W",817.214070378829,1500.97543276196,366.747944442271,313.691821600794
"YJL033W",28.6612802812212,30.732476949323,28.1119433862397,26.1892493712993
"YJL031C",115.774532078888,124.489467653703,91.920229129972,96.3022422249602
"YJL030W",84.9762292245877,85.9360129709239,72.8049047316205,79.9000965165019
"YJL029C",19.844258977388,18.6710950803926,20.7366402708114,17.5209610904186
"YNCJ0016C",1.2913340954271,0.658833847885742,0.676328778069423,0.875321279056345
"YJL028W",1.47292795259653,0.787267231922991,1.32246430711789,1.01426116462084
"YJL027C",4.57773291742232,4.20974289614283,2.72315591937305,0.71509060527225
"YJL026W",471.061998279739,401.612211508294,429.639265286889,238.71397205225
"YJL025W",9.0759055719864,9.26098646696349,10.2578720106801,8.24407230117059
"YJL024C",139.709104672951,135.035599053197,106.677280359012,92.334175355637
"YNCJ0017C",0,0,0.347690146472309,0
"YJL023C",44.3345670329439,45.2156281456795,39.2280408647767,36.5804364286098
"YJL020C",52.6353390176004,55.4600036868193,60.4643573401366,39.8338372243449
"YJL019W",24.6480007997218,21.9349228169807,23.9751785237055,15.4990392022661
"YJL016W",72.3359635082994,87.4322534372451,69.2262217609707,50.8863128072052
"YJL014W",139.609709391031,150.397605623248,144.086262768121,114.021913055993
"YJL013C",34.0257775095943,34.7196500167307,32.6595147404687,25.31721666728
